,test_cas,smiles,pubchem2d,atom_number,alone_atom_number,bonds_number,doubleBond,tripleBond,ring_number,Mol,MorganDensity,LogP,oh_count
2699,95-06-7,CCN(CC)C(=S)SCC(Cl)=C,11000000011100100000000000000000011001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000110000000000000000000000000000000000000100000000010110001010100000000000100100000100000000000000011000000000000000000001000100001000000000000000000010000100000000000000000000000000000000000000000010000000000000000011000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12,0,11,2,0,0,223.79399999999998,1.5,3.0988000000000016,0
2700,6458-13-5,[Br-].CCCCCCCC/C=C/CCCCCCCC[N+](C)(C)CC,11110000011110100000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000100000000000110000010000000000000100000000100000000000000011000000000000000000000000100000000000000000100000010000100000000000000000000000000000000000000000001000000000000000000000000010000000100000000000000010000000000000001000000000000000000000000010000000001000000100000000000001000000000000000000000000001000000000000000100010000000000000000011000100001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,24,2,22,1,0,0,404.5210000000003,0.5833333333333334,4.124200000000003,0
2701,22104-62-7,CC(CN(C)C)C(C)=O,11000000011000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000110100000100110000011000000000000100000000100000000000000011000000000000000000000000000010000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000001000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9,0,8,1,0,0,129.20299999999997,1.5555555555555556,0.7730999999999999,0
2702,6636-78-8,Oc1cccnc1Cl,10000000011000100010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001111000000010000000000000100000000000000000000000100000000110110000011001001000100100001111001000011010010010000010000001001000000000101000000000000000110000011001110100010000000100100000101000000000100000001100010110011001100000000010001101100000100000001111110110111110011000000010100010011011100010110100111001001110010011100001000111000000001000011001001100000000010001110110001101100000000110001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2,0,8,0,0,1,129.546,1.625,1.4405999999999999,1
2703,76-14-2,FC(F)(Cl)C(F)(F)Cl,00000000010000000000000111000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000010000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8,0,7,0,0,0,170.92000000000002,0.75,2.6495999999999995,0
2704,57-06-7,C=CCN=C=S,10000000011000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000100000000000000000000000000000000000000100000000000110000010000000000000100000000000000000000000010000000000000000000000000101001000000000000100000010000100000010000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6,0,5,3,0,0,99.15799999999999,2.0,1.2752,0
2705,3734-48-3,ClC1=C(Cl)C2(Cl)C3C=CCC3C1(Cl)C2(Cl)Cl,10000000011100000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000010000001000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001100000000010000000000000000000000000000000000000110100000010100000000000000010000000000000000000000000000000000000000000000000000000100000000000000000100000010000100000000000000000000000000000000000000000001000000000000000000000000010000000100001000000000000000000001000001000000000000000000000000010000000010000000100000000000000000000000000000000000000001000000000000000000010000000000000000011000000001000000011000000000011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000100100010000000000000100,16,0,18,2,0,3,338.876,1.0,5.024200000000001,0
2706,500-22-1,O=Cc1cccnc1,10000000011000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001111000000000000000000000000000000000000000000000110000000000111000011001101000000110001111001000000010010010000010000001000000000000101010000000001000111000011101111100010000000000100000101000000000100000001101010000001000100000000010001101100000100001001110000110010011011000000010000010000011111010110000001001010110010001100001000010000110001000011000001000000000000000110010001100100111000110000110000000000100000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2,0,8,1,0,1,107.11199999999998,1.625,0.8940999999999999,0
2707,130-15-4,O=C1C=CC(=O)c2ccccc12,10000000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000100000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000000001100000000000010000000000000000000000000000000100010000000001010100000010100100000000000000000000000100000000000000000001001000000000000000000000010001000100000000001000000000000000011001000000010000010000000110010100000000001010100010000100000000010000100000000001000001000000000000000000010001000100110000111000010011000100010000000100011101000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,6,0,13,3,0,2,158.156,0.75,1.6218000000000001,0
2708,575-41-7,Cc1cc(C)c2ccccc2c1,11000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000110000010101000000000000000000000001100000000000000000000000000000000000000000000000110000000000100000000001100000000000001100100000000011000000000000000000000000000000100000000000001000100000010000100000000000000000000000100000000000000000001000000000000000000000000010001000100000000000000000000000000010001000000010000010000000100010100000000001000100010000100000000010000000000000001000001000000000000000000010001000100000000111000000001000000011000000000011101100000000000000000000100000000000000000000100000000000000000000100000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000,2,0,13,0,0,2,156.22799999999998,0.9166666666666666,3.456640000000002,0
2709,570-24-1,Cc1cccc(c1N)[N+]([O-])=O,11000000011000110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000101000000000000000000000000000000110000001000100000010001100000000000001100101100000010000000010100000100000000000000100000010000001000100100010000100100001100000000100000100000000000000000001000000000001000000000001010001000100000000000000000000111010010001010000010000110000000100010100000001001000110010001100000000010000000000000011000001000000010000000000010001100100000000111000100001000000000000000000011100000000000000000000000000100000000000000000000100000000000100000000000000000000000000000100000000000000000000100000000000100000000000000000000000000000000000000000000000,5,2,11,1,0,1,152.15300000000002,1.5454545454545454,1.48542,0
2710,85509-19-9,C[Si](Cn1cncn1)(c2ccc(F)cc2)c3ccc(F)cc3,11000000011110110000000110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000011101000000000000000000000001110100010000000010000000000000000000000000000000100000000000100000000011000000001100011101110001000010000110000010000001000000000001101000100000000000100000010000110010010000000000000100100000000000001011001100001000000010000000000011011100100000000000000010000000000010001000100010000010100000100010100000000001000100010000100000000010000000000000001010001000000000000000000010001000100000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5,1,24,0,0,3,315.399,0.9090909090909091,1.9885,0
2711,87-91-2,CCOC(=O)C(O)C(O)C(=O)OCC,11000000011100000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000010100101000001000000000000010000000100000100000000000000000000000011000000000000010000000000000000000100100000000100000000010000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000010001000000010100000000000000000000000000000000100100000000000000000001010010000000000000000000110000000000000000010000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,14,0,13,2,0,0,206.19399999999996,1.0,-1.1656000000000004,2
2712,61096-84-2,CCCCCCOc1ccc(C=O)cc1OC,11100000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000000000000000000000110000000100101000001001100000000010001100100000011010000000000000000000010000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001101000100011001000000011010010011000110010100001000011010100011010100000100011100100100010101001001100000000010001000010101010100110000111100010101100110000010000110011100010000000000000000000010000000000000000000000000100000000000000010000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000,11,0,17,1,0,1,236.31099999999998,1.1764705882352942,3.466800000000002,0
2713,17584-12-2,Cc1nnc(N)nc1C,11000000011000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001110000000000000110000000000000000000000000000000100000001000100000010001011000000000000000111001000000010110010010000001000000000000101000100000000100000100011000000110010000000000000100001000010000101111000000010001000010100000000101010001100000000000001100000101000000000000100000000100100000000000010000000000100000000000000101001000000000000000000100000000100000000010010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3,0,9,0,0,1,124.147,1.1111111111111112,0.07063999999999965,0
2714,2212-53-5,CCCCCCCCN.OC(=O)COc1ccc(Cl)cc1Cl,11100000011110100011000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000010000100000000100000000000000000000000100000000110111000011001000000100110001100100000111010000000010000000000011000000000100010000000000000100000110100100000100000000010000000100000100000000000001000000010010101000000000010001000100010000000010001100000101110001000000011010010011000100011100001011011001100011110100000100011100000100000101001001101000000010001000010111010100000000111100100001100000010000000000000000000000000100000000000000000000000000000100000000000100000000000000000000100000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000,16,0,21,1,0,1,350.28600000000006,1.1818181818181819,4.762400000000004,1
2715,107-20-0,ClCC=O,00000000010000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000010000000000000000000000000000000000000000000000011101000001000000001000010000000000000000000000000000000000000000000000000000010000000000000001000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4,0,3,1,0,0,78.498,2.0,0.4241,0
2716,593-08-8,CCCCCCCCCCCC(C)=O,11100000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000100100000001000000000000000000000100000000000000000000000000000000000000000000010000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010001000100010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,14,0,13,1,0,0,198.34999999999997,0.7857142857142857,4.496300000000004,0
2718,555-37-3,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,11100000011100110010000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000010000100000000000000000000000000000000100000001010110000010001000000100100001100111100000010000011110000000000000000000000100010000000000000100100010000100101000000000000100000100000000000000000001000010000011100000000000010001000101001000000000010000110011010001000100010000010000000100010110000011001001110010001100001000010000000001000011010001001011000000010010010001100100000100111000100000000000000000000000000000000000000000000010000000000000000000010000000000000000000000100000000000000000010000000000000000000010000000000000000000000100000000000000000000000000000000000000000000,11,0,17,1,0,1,275.179,1.3529411764705883,4.257200000000004,0
2719,622-40-2,OCCN1CCOCC1,11000000011000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000100000000000000000000000000000000000111000011000000000000110000000000000000000000011000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100001000000000000000000000000000000000000000000110000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9,0,9,0,0,1,131.17499999999998,1.3333333333333333,-0.6891000000000005,1
2720,2439-99-8,OC(=O)CN(C[P](O)(O)=O)C[P](O)(O)=O,11000000011000100011110000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000001000000000000000100000100000000000000000000000000000110000011000000000000100000000000000100000000011000000000000001000010000000010000100000000000000100100000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,15,2,14,3,0,0,263.079,1.0,-1.3566000000000003,5
2721,128-95-0,Nc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,11000000011100110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000000000000000000000000000000000000000000000000000000110000010100000000000000000000000001111000000000000100000000000000000000000000000000110000001100100000011001100000000000001100001100000010000000010000000000000000000000100010000000001010100100010100100100000000000000100000100000000000000000001001000000001000000000000010001000100000000001000000000110010011001000000010000010000000111010100000001001010110010001100000000010000110000000011000001001000000000000000010001100100111000111000111011000100011000000100011101000000000000000100000000100000000000000000100100000000000000000100000000000000100000100100000000000000000100100000000000000000000000000000000000000000000000000000000000,6,0,20,2,0,3,238.246,0.6666666666666666,1.6264,0
2722,26544-20-7,CC(C)CCCCCOC(=O)COc1ccc(Cl)cc1C,11100000011110000011000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000010000000000000000000000000000000000000110100000110101000001001100000100010001100100000111010000000000000000000010000000000100010000000001000100000110100100000100000000010000000100000100000000000001000000010010100000000000010001000100000000000010001100000101010001000000011010010011000100010100001010011001100011110100000100011100000100000101001001100000000010001000010101010100000000111100000001100000001100000000011100000000000100000000000000010000000000000000010000000000000000000000000000100000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000,15,0,21,1,0,1,312.83700000000005,1.2380952380952381,4.786820000000005,0
2723,1405-41-0,CN[C@H](C)[C@@H]1CC[C@@H](N)[C@H](O1)O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O.CN[C@@H]4[C@@H](O)[C@H](OC[C@]4(C)O)O[C@H]5[C@H](N)C[C@H](N)[C@@H](O[C@H]6O[C@H](CN)CC[C@H]6N)[C@@H]5O.CN[C@@H]7[C@@H](O)[C@H](OC[C@]7(C)O)O[C@H]8[C@H](N)C[C@H](N)[C@@H](O[C@H]9O[C@@H](CC[C@H]9N)[C@@H](C)N)[C@@H]8O.O[S](O)(=O)=O,11110000011111111111111000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000110100011010001001000100100000000000000000000000000000000000000000000000000000000000000000000000001111000000000000100000000100000000000000000000000110001111100111100011000000000000111000000100000100000000010110000000000011010000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000100110001000000000010000000001100000000000000001001110100000000000000000001110001000000000000000101110000000000000001111100001111000000101101000011000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000101000000100000000000101000000000000000000000000000000000000000000000000000000,136,39,106,2,0,9,1488.8070000000007,0.42574257425742573,-11.545199999999934,11
2724,7132-27-6,CN(C)C(=O)NC1CC2CCC1C2Cl,11100000011100110010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000011000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000010000100000000000000000000000000000000110100101011110000010000000001000100000000110000000000000011110000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000001000000000100000000000000000000010000000011000000000000000000001000000000000000000000010000001011000000010000000000000000000000001000100001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000100100000000000010000000110000000000000000,14,0,15,1,0,2,216.71199999999996,1.4285714285714286,1.6634999999999995,0
2725,5395-75-5,CCSCCSCC,11000000011000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000100000000000000000000000000000000000000000000000000100001000100000000000000100000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8,0,7,0,0,0,150.31199999999998,0.875,2.4926000000000004,0
2726,15541-45-4,[O-][Br](=O)=O,00000000000000000011000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4,2,3,2,0,0,127.90099999999998,1.0,-3.567,0
2727,124-87-8,CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,11110000011110000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000100100000000000000000110100011010001001000100100010000001101000110100010000001000000000000010010001001000100100010010001101000000000000000000000000000000000000001101000000000000000000000100000000000000000000000111101010100101000001000000000000010000000100000100000000000000000000000011000000000100010000000001000000000110100100000100000000010000000000000000000000000001000000000000000000000000000000000000000000001010000000000000000001000000000010000000000010110000000000000000100000100000000100100000000000000000001011110000000000000000000100000000000000001110010101110110011111100110011111000000000000000000000000000000000000000000000000000000000000000110000100000000000000110000100000000000000110000100000000000000110000100000000000000110000000000000000000,48,11,51,5,0,10,602.5890000000002,0.7906976744186046,-0.9291999999999958,3
2728,30030-25-2,ClCC(=C)c1ccccc1,11000000011100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001100000000010000000000000000000000000000000000000110000000011100000000001100001000000001100000000000010000000000000000000000000000000100000000000001000100000010000100000000000000000000000100000000000000000001000000000000000000000000010001000100000000000000000000000001010001000000010000010000000100010100000010001000100010000100000000010000000000000001000001000000000000000000010001000100000000111000000001000000010000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4,0,10,1,0,1,152.624,1.3,2.938600000000001,0
2729,96-13-9,OCC(Br)CBr,10000000010000000010000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000010000000000100000000000000000011100100000000000101000001000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6,0,5,0,0,0,217.88799999999998,1.6666666666666667,1.1371,1
2730,14338-32-0,[I-].C[n+]1ccccc1Cl,10000000011000100000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001110000000010000000000000000000000000000000000000100000000010110000010001001000100100001111101000000010010011000011000001000000000000101000000000000000110000011001110100010000000000100000101000000000100000001100010000011100100000000010001101100000100000001110000110011010011000000010000010000011100010110000011001001110010001100001000010000000001000011000001000000000000000110010001100100000000110000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3,2,8,0,0,1,255.48600000000002,1.4444444444444444,-1.8314999999999988,0
2731,100-37-8,CCN(CC)CCO,11000000011000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000100000000000000000000000000000000000111000011000000000000110000000100000000000000011000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8,0,7,0,0,0,117.192,1.25,0.32050000000000006,1
2732,1120-44-1,[Cu++].CCCCCCCC\C=C/CCCCCCCC([O-])=O.CCCCCCCC\C=C/CCCCCCCC([O-])=O,11110000011111000011100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000000100000001000000000000000000000100000100000000000000000000000000000000000100010000000000000100000110100100000100000000000000000000000000000000000001000000000000000000000000010000000100000000001000000000000000000001000000000000000000000010010000000000000000100000000000000000000000000000000000001001000000000000000000010000000000000000011100010001100100010100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,41,3,38,4,0,0,626.4660000000002,0.3902439024390244,9.5451,0
2733,4437-85-8,CCC1COC(=O)O1,11000000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000010100101000001000000000000010000000100000100000000000000000000000010000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8,0,8,1,0,1,116.11599999999999,1.875,0.9318,0
2734,13108-52-6,C[S](=O)(=O)c1c(Cl)c(Cl)nc(Cl)c1Cl,00000000011000100011000000000000010001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001110000000110000000000000000000000000000000000000100000000010000000010101001000100000100000101000000110010010000010000001000000001010101000000000000000000000011000000100010001110000110000101000000000100000001000010000110000110000000000001001101001110000001000000100011010011000000010000010000001100010111000011001001010010001110001000010000000001100011000001000000000000000110010001100100000000110000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8,1,14,2,0,1,294.97400000000005,1.0,3.098700000000001,0
2735,104-75-6,CCCCC(CC)CN,11100000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000110100000000110000010000000000000100000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000100001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9,0,8,0,0,0,129.24699999999999,1.3333333333333333,2.1615,0
2736,393-39-5,Nc1ccc(F)cc1C(F)(F)F,10000000011000100000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110100000000000100000000000000000000000000000000110000001000100000010001100000011000001100001100000010000000010000000000000000000000100000000000001000100100010000100100000000000000100000100000000000000000001000000000001000000000000010001000100000000000000000000110010010001000000010000010000000100010100000001001000110010001100000000010000000000000011000001001000000000000000010001100100000000111000100001000000000000000000011100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000,6,0,12,0,0,1,179.11599999999999,1.1666666666666667,2.4267000000000003,0
