,0
0,10000000011000110011000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000010000101000000000000000000000000000000100000001010100000010001000000100000001100001100000010000000010100000100000000000000100000010000000000100100010000100100001100000000100000100000000000000000001000000000011100000000001010001000100000000000000000000110011010001010000010000010000000100010100000011001001110010001100000000010000000000000011000001001000000000000000010001100100000000111000100000000000000000000000000000000000000000000100000000000000000000010000000000000000000010000000000000000000100000000000000000000010000000000000000000010000000000000000000000000000000000000000000000
0,10000000011100100011000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001111000000010000001000000000000000000000000000000100000001110100000011001000000100000001100001100011010000000000100000100010000000000100000010000000000100100010000100100001100000000100000100000100000000000001000000010011101000000001010001000100000000000000001100110111110001010000011000010011000100011100001011011001110011011100000100011100000100000111001001100000000010001000010001110100000000111101100000100000000000000000000000000000001100000000000000000000000000000100000000000100000000000000000001100000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000
0,11100000011111000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000110000000000000000000000000000000000000000110000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000010001100100000011011000000000000000000010000000000100010000000001010100000010100100000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000000011000100100000001001001100000000010001000010001010100110000111110010001100100011110000100011101110000000000000000000110000000000000000000110000000000000000000110000000000000000000110000000000000000000110000000000000000000000000000000000000000000000000000000000000
0,10000000011100110010000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000010000100000000000000000000000000000000100000001010110000010001000010100110001100011100000010000010110000000000000000000000100010000000000000100100010000101101000000000000100000100000000000000000001000010000011100000000000010001000101011000000000010000110011010001000100010000010000000100010110000011001001110010001110001000010000000001000011010001001011100000010110010001100100000100111000100000000000000000000000000000000000000000000010000000000000000000010000000000000000000000100000000000000000010000000000000000000010000000000000000000000100000000000000000000000000000000000000000000
0,11000000011100100011000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000100000000000000100000000000000000110000001100100000011001100000000010001100101100011010000000010000000000000100010000100000000000001000100100010000100100000000000000100000100000000000000000001000000010001000000000000010001000100000000000000001100110110010001000000010000010011000100010100000001001000110010011100000000011000000000000011001001101000000010001000010001100100000000111101100001100000000010000000011100000000001000000000000010000000000000000000000100000000000000000000000001000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000
0,11100000011110000011000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000110000000000000000000000000000000000000000110000010101010000000000000000000001101000000100010000000000100000000000000000011010110100000100100000001101100000000000001100000000000110000000000000000000001000001000100010000000001010100000010100100000000000000000000000100000000000000000001001000010100000010100000010001000100000011001000000000000000011101000000010000010000000110010101000000001010100010000100000000010000100000000001000001000000000000000000010001000101110010111000010001000100011000000100011101100001000000000000000000000000000000000000101000000000000000000100001000000000000000100000000000000000000101000000000000000000000000000000000000000000000000000000000000
0,11100000011110100011100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000001011000000000011111010000000000000000000001111000000010000000000000000000000000000000000000100000011110101000011001011000100010001100101100111010110010000010000001010001000000101010000000000110100100111100100101110000000110100000101000100000100000001011110110011100100000000010001001100000100001111101110110111011011000000111110010011010110010110001011011011110111111101011110011101100101000111001001100010000010001010111101110110110000111110110000100100000000000000000000000000100000000010000000000000100000000000000000001000000000000000000100000000010000000000000100000000000000000001000000000000000000000000000000000000000000000000000000
0,00001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,10000000011000100011000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000010000100000000100000000000000000000000110000001010100000011001100000100000001100001100100010000000010000000000001000000000100010000000001000100100110100100100100000000000100000100000000000000000001001000000011100000000000000001000100000000001000000000110111011001000000010000010011000110010100000011001011110010001100000000111000100000000011001001101000000000001000010001101110110000111101111001100100000100000100011100000000000000000000100000110000000000010000000010000000000010000000000000000000000100000110000000000010000000010000000000010000000000000000000000000000000000000000000000
0,11100000011100000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000000101000001000000000000010000000100000100000000000000000000000010000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000001100010001100100010100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000110000010100101000001000000000000010000000100000100000000000000000000000010000000000100010000000001000000000110100100000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000010000010000000010000000000010000100000000000000100000000000000000000001000000000000000000000000100010000010000000100000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100000011000000000010010001100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000010010000000000000000100000000000011010100000000110101000001001000000100010001100100000011010000000000000000000000100010000100000000000000000100000010000100000000000000000000000100000000000000000001000000010010101000100000000001000100000000000000001100000101110101000000010000010011000100010100000010001001000010010100000000011000000000000001001001100000000010001000010001000101000010111100000000100000000000000000000000000000000010000000100000000000100000000010000000000100000000010000000000010000000100000000000100000000010000000000100000000010000000000000000000000000000000000000000000
0,11000000011000110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001111000000000000010000000100000000000000000000000100000001000100000010001011000000110001100101000000010010010000010000000001000000000101000100000000100100100011000100100010000000000100100000000010000000000001000011000001000000000000100000101100000100000001110000110010000011000000000000011000000000010010000001100000111010000000001001000010000001000011000000000100000000000010010000100100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11110000011110000011100000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000100000000000000000000000000000000000000110100000000101001001100000000000010100000100000100000000000000000000000010000000010000010000000000000000000100100000000100001110000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000001110000111100000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000100000000000000000000000000000000110000001000100000010001100000000000001100101100000010000000010000000000000000000000100000000000001000100100010000100100000000000000100000100000000000000000001000000000001000000000000010001000100000000000000000000110010010001000000010000010000000100010100000001001000110010001100000000010000000000000011000001001000000000000000010001100100000000111000100001000000000000000000011100000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100100011100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000001000000000000100000000000000000100000001100101000011001000000000010001100101100011010000000000100000100000100010000100000010100000000100100010000100100001110000000100000100000000000000000001000000010001000000000001010001000100000000000000001100110110010001010000010000010011000100010100000001001000110010011100000000011000000000000011001001100000000010001000010001100100000000111101100000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100110000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000100000010000000000000000000000000000000000000000000000000000000100000010000000000000000000000000001110000000100000100000000000000000000000000000000100000001000100000010101000000000000001100001100000110000010010000000000000000001000101000000000000100100100011000100100010000000000100000100000000000000000001000000000101000010000000010001000100000011100000100000110010010011000000010000010000000100010101000001001000110010001100000000010000000000100011000001001000000000000001010001100100000000111000100000000000000000000000000000000000000000000100000000000000000100000000000000000000100000000000000000000000100000000000000000100000000000000000000100000000000000000000000000000000000000000000000000
0,11000000011110110011100111000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001110100000010000001000000000000000000000000000000110000001010110000010001100000111100001100101100000010000011000100000100000000000000100000010000001000100100010000100100001100000000100000100000000000000000001000010000011100000000001010001000100000000000000010000111011010001010000010000110000000100010110000011101001111010001100101000010000000001000011000001000000010000000110010001100100000000111000100001000000000000000000011100000100000000000000000000100000000000100000000010000000000100000000100000000000000000000100000000000100000000010000000000100000000000000000000000000000000000000000000000
0,11000000011000110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000101000000000000000000000000000000110000001000100000010001100000000000001100101100000010000000010100000100000000000000100000010000001000100100010000100100001100000000100000100000000000000000001000000000001000000000001010001000100000000000000000000110010010001010000010000010000000100010100000001001000110010001100000000010000000000000011000001001000000000000000010001100100000000111000100001000000000000000000011100000000000000000100000000100000000000000000000100000000000000000000000000000000100000000100000000000000000000100000000000000000000000000000000000000000000000000000000000
0,11000000011100110011000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000010101000000000000000000000000011010100000001000100000010001000000000110001100111100000010000010110100000000000000000000100010000000000000100100010000100101000000000000100000100000000000000000001000010000001000000100000010001000100000000000000010000110010010101000100010000010000000100010110000001001000110010001100001000010000000001000011010001001011000000010010010001100101000110111000100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100111011000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001111000000110000011000000000000000000000000000000100000000000110000010101001000000110001011111000000100010011000010000101010000001000101001010000000000010000011001110110010100000000100000001111000010100000010100010000100000111000010000010101000000001100001010000100010000000000100000000000000000000000010000000100100100000000000001000000000000001000000010000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100111011000110000000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111100000110000110000100000000000000000000000000100000001010100000010001000000110100101100111100000010000011010000000000000000000010101010000000000000100110011000100111000001110000100100100000010000000000001000010000011100000000000101111000100000000000000110000110011010001000100010000010000000100010110000011101001011010001110001000010000000001000011010001001111000000010010010001100100000100111000100000000000000000000000000000000000000000000010000000000000000000100100000000000000000010000000000000000000010000000000000000000100100000000000000000010000000000000000000000000000000000000000000000
0,11000000011100110011100000100000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000100000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000001111000000110000000000000000000000000000000000000110000000010100000011101101000100010001100111001110110010110000010000001010000001000101010000000001000100000111100100110110000000000100000101101100000101001011001010010111110110000000010011001100000111001001101100110111011011000100011000010111100110010111001010111111101011000100001000011010100101000001011111100000000001111010010001010110100100111100010001100100000100000100011100000000000000000000000000000000000010000000001010000000000000000000000000000000000000000000000000010000000001010000000000000000000000000000000000000000000000000000000000
0,10000000011000110010000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000010000101000000100000000000000000000000110000000010100000010001100000100000001100010000000010000000010100000000000000000000101000000000001000100010011000100010000000000000100000100000000000000000001000000000010100000000000010001000100000000000001000000000011010011000000010000010000000100010100000011001001100010001100000000010000000000000011000001000000000000000000010001000100000000111000100001000000000000000000011100000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000
0,00000000000000000000000000000000000001100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,10000000010000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11100000011110110011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000001101000110000011000001000000000000000000000000000000000000000001001000100100010101000000000000000000000001111000000000000000000000100000000000000000000000110001000100110000011001100000000100001100000000111010000011000000000000011000000000100010000000001000100000110100100000100000000000100000100000100000000000001001000010000000000000000010001000100000000001100011100000110011001000000011100010011100110010100001101011010100111011100001100111100100101000111001111100000000010101100110001011100110000111100110101111100011111110100011101010000000000000000000100000100000000000000110000000000000000000010000000000000000000100000100000000000000110000000000000000000000000000000000000000000000000000000000000
0,11000000011100000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000010000000000000000000000000000000000000111100000011100000000000000011000000000000100000000000000000000000000000000000000000100000000000001000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000100001000000000000000000001000001000000000000000000000000010000000010000000000000000000000000000000000000000000000001000000000000000000010000000000000000011000000001000000001000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,10000000011000000011100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000000000000000100000001000000000000000000000100000100000000000000000000000000000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11100000011110100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001111000000000000000000000000000000000000000000000110100000000100000011001100000000100001100100000000010000011000000000000000000000000100010000000001000100001010100100001000000000000000000100000000000000000001000000000000000000000000010001000100000000001000010000000000010001000000010000010000000110010100000001001010100010001100001000010000000000000001000001000001000000000000010001000100000000111000110001000100011000000100011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,00000000011000110011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000001000000100000000000000000000000100000001100100000011001000000000000001100001100011010000000000100000100001000000000100000010000000000100100010000100100001100000000100000100000000000000000001000000010001000000000001000001000100000000000000001010110110010001010000010100010011100100010100100101101000011010011100000000111000000000000011001011100000001010101000010001101100000000111101100000110000000000100000000000000000001000000000000000000100000000100000000000001000000000000000000001000000000000000000100000000100000000000001000000000000000000000000000000000000000000000000000000
0,11000000011100111000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001110000000010000100000000000000000000000000000000110010001000110000010000000000000100000000110001000000000110110010000001000000000000001100000000010000000000000000000010010000000000000000000000000000001001000000000000000010000000000000010000000010000000000010000000000000000000100000001000100000000000000000000000100000000000000000000000000000000000000010000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11100000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000110100000000100000001000000000000000000000100000100000000000000000000000001000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000001100010001100100011100000100011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000
0,11100011100000000011111000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011000100000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000010000000000000000000000000000000000000000000000011110000010000000001000100000000100000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001101000000010000000000000100000000000000000000000110000000110100000001001100000100000001100000000011010000000000000000000001000000000100000000000001000100000010000100000000000000000000000100000000000000000001000000010010100000000000010001000100000000000000001100000101010001000000010000010011000100010100000110001001100010010100000000111000000000000001001001100000000010001000010001001100000000111100000001100000011100000000011100000000000100000000000000010000000000000000010000000000000000000000000000100000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000
0,11100000011110110011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000001111000100000010000000000000000000000000000000000000000000000000000000100000010000000000000000000000000001111100000000000000000000100000000000000000000000110000101100110000011001100000001100001100101100100010000011000000000000001000000000100010000000001010100100110101100100100000000000100000100000000000000000001001010000001000000000000000001000100000000001000010000110010011001000000010000110010000111110110010001101010011010001100101000110000110001000011001001010000000000000110010001101100111000111100110001101100110100011100111100000100000000000000000000000000000000100000000100000000000000000000100000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000
0,11000000011110000011100000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000010000001000000000000000000000000000000000000000000000000100000010100000000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000000001100000000111010000000000000000000010000000000100010000000001010100000110100100000100000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011100110010100001000011010100011010100000100011100100100000101001011100000000010101000010001010100110000111100010001110100011111100100011101010000000000000000000000000100000000000000110000000000000000000010000000000000000000000000100000000000000110000000000000000000000000000000000000000000000000000000000000
0,11100000011100000011100000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000100000000000000000000100000000000000000100000000000101001001100000000000010100000100000100000000000000000000000010100010000000010000100000000000000100100000000100010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000010000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11110000011111000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000110000011000001100000110000000000000000000000000000000000000000000000010101010000000000000000000001101000000000000000000000100000000000000000000000110000010100101100001001100000000011001100000000111010000000000000000000011000000000100010000000001000100000110100100000100000000000000000100000100000000000001001000010000000000000000000001000100000000001000001101000100011001000000111010010011100110010100001100011010100011010101000100111101100100011101001011100000000010101000011111011100110000111110010101110110000111100110011100010000000000000000000010000100000000000000000000100000000000000010000000000000000000010000100000000000000000000100000000000000000000000000000000000000000000000000000000
0,11000000011000100010000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000100000000000000000000000000000000000000100000000000110001010100000000000100100000100000000000000010000000000000000000001010001001000000000000000000000000000000010001000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100110010000110000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000001111100000010000000000000000000000000000000000000110000001010111000011001101000110110001111111101000010010111000011000001010000000000101000000000001000110110011001110110010000000100100000101000000000101101001100010001011110100000000010011100100000000000000110000111011010001000100010100110100000100010100000011001101110010001100100110010000000000000011010001000000000000010100110001100100000100111000100001000000000000000000011100000000000000000010000000010000000000000000000100000000000000000000000000000000010000000010000000000000000000100000000000000000000000000000000000000000000000000000000000
0,10000000011000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000010000000000000000000000000000000000000100000000011100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000100000000000000000000000000000000000000000000
0,11110000011111000011100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000000000100000001000000000000000000000100000100000000000000000000000001000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000001100010001100100010100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,10000000011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001110000000000000000000000000000000000000000000000100000001000110000010001011000000100001111101000000010010010000010000001000000000000101000000000000100110100011001110100010000000000100000101000000000100000001100010000001000100000000010001101100000100000001110000110010010011000000010000010000011100010110000001001000110010001100001000010000000001000011000001000000000000000110010001100100000000111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,11000000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000000001100100000111010000000000000000000010000000000100010000000001010100000110100100000100000000000000000100000100000000000001000000010000000000000000010001000100000000001000001100000100010001000000011000010011000110010100001000011000100011010100000100011101000100000101001001100000000010001000010001010100000000111100010001100100010100000100011100010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
